HEADER_TIME_STAMP,X_ACCELERATION_METERS_PER_SECOND_SQUARED,Y_ACCELERATION_METERS_PER_SECOND_SQUARED,Z_ACCELERATION_METERS_PER_SECOND_SQUARED
2014-12-12 11:57:07.834,0.025,0.013,-1.026
2014-12-12 11:57:07.867,0.025,0.013,-1.026
2014-12-12 11:57:07.900,0.025,0.013,-1.026
2014-12-12 11:57:07.934,0.033,0.013,-1.026
2014-12-12 11:57:07.967,0.025,0.013,-1.022
2014-12-12 11:57:08.000,0.025,0.013,-1.026
2014-12-12 11:57:08.034,0.025,0.013,-1.022
2014-12-12 11:57:08.067,0.025,0.013,-1.017
2014-12-12 11:57:08.100,0.033,0.013,-1.022
2014-12-12 11:57:08.134,0.025,0.013,-1.026
2014-12-12 11:57:08.167,0.025,0.013,-1.026
2014-12-12 11:57:08.200,0.025,0.013,-1.022
2014-12-12 11:57:08.234,0.025,0.013,-1.026
2014-12-12 11:57:08.267,0.025,0.013,-1.026
2014-12-12 11:57:08.300,0.025,0.013,-1.026
2014-12-12 11:57:08.334,0.033,0.013,-1.026
2014-12-12 11:57:08.367,0.025,0.013,-1.026
2014-12-12 11:57:08.400,0.025,0.013,-1.026
2014-12-12 11:57:08.434,0.025,0.013,-1.022
2014-12-12 11:57:08.467,0.033,0.013,-1.026
2014-12-12 11:57:08.500,0.025,0.013,-1.026
2014-12-12 11:57:08.534,0.033,0.013,-1.026
2014-12-12 11:57:08.567,0.025,0.013,-1.026
2014-12-12 11:57:08.600,0.025,0.013,-1.017
2014-12-12 11:57:08.634,0.025,0.013,-1.026
2014-12-12 11:57:08.667,0.025,0.013,-1.026
2014-12-12 11:57:08.700,0.025,0.013,-1.026
2014-12-12 11:57:08.734,0.025,0.013,-1.026
2014-12-12 11:57:08.767,0.025,0.013,-1.026
2014-12-12 11:57:08.800,0.033,0.013,-1.026
2014-12-12 11:57:08.834,0.033,0.013,-1.013
2014-12-12 11:57:08.867,0.025,0.013,-1.022
2014-12-12 11:57:08.900,0.025,0.013,-1.026
2014-12-12 11:57:08.934,0.025,0.013,-1.026
2014-12-12 11:57:08.967,0.025,0.013,-1.026
2014-12-12 11:57:09.000,0.025,0.013,-1.022
2014-12-12 11:57:09.034,0.025,0.013,-1.026
2014-12-12 11:57:09.067,0.033,0.013,-1.026
2014-12-12 11:57:09.100,0.033,0.013,-1.026
2014-12-12 11:57:09.134,0.033,0.013,-1.026
2014-12-12 11:57:09.167,0.025,0.013,-1.026
2014-12-12 11:57:09.200,0.025,0.013,-1.026
2014-12-12 11:57:09.234,0.025,0.013,-1.026
2014-12-12 11:57:09.267,0.025,0.013,-1.026
2014-12-12 11:57:09.300,0.025,0.013,-1.026
2014-12-12 11:57:09.334,0.025,0.013,-1.026
2014-12-12 11:57:09.367,0.025,0.013,-1.026
2014-12-12 11:57:09.400,0.025,0.013,-1.026
2014-12-12 11:57:09.434,0.025,0.013,-1.026
2014-12-12 11:57:09.467,0.025,0.013,-1.026
2014-12-12 11:57:09.500,0.025,0.013,-1.026
2014-12-12 11:57:09.534,0.025,0.013,-1.026
